iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Antarctica,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bouvet Island,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2020,12,12,1.291236126314221E9,4.221804839506698E10,1.657618471414721E12,1.291236126314223E12,GMIE-100
,Kyrgyzstan,2020,12,12,2.6975764938629836E8,1.2227437494727266E10,4.284571078317783E11,2.697576493862986E11,GMIE-100
,Kazakhstan,2020,12,12,1.0425320382533575E9,4.907871879656927E10,1.3784712207182263E12,1.0425320382533582E12,GMIE-100
,Tajikistan,2020,12,12,4.912632934857975E8,1.559411125981046E10,7.281373374731079E11,4.9126329348579834E11,GMIE-100
,Uzbekistan,2020,12,12,2.9834847825011578E9,7.305280462338747E10,3.85450298915385E12,2.983484782501152E12,GMIE-100
,French S & Antarctic Lands,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2020,12,12,4.838507590717285E9,1.2412726615292838E11,1.0501405570211545E13,4.838507590717287E12,GMIE-100
,Clipperton Island,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2020,12,12,4.141366123232664E8,9.89472430429071E10,6.424827876732911E12,4.1413661232326666E11,GMIE-100
,"Bahamas, The",2020,12,12,9178236.100527972,6.103024403267128E8,4.669402056325996E10,9.178236100527971E9,GMIE-100
,Turks & Caicos Is,2020,12,12,1070205.9694432572,3.899745690114717E7,2.9762310996578984E9,1.0702059694432548E9,GMIE-100
,Bermuda,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,233336.96947188783,4.669145325968187E9,1.7091964983851105E11,2.333369694718876E8,GMIE-100
,St Pierre & Miquelon,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2020,12,12,4.6512757146297026E8,8.574223003093384E10,4.1049776671164663E12,4.651275714629703E11,GMIE-100
,Canada,2020,12,12,3.6030754069736177E8,1.6247337469101692E10,4.5368162908745294E11,3.603075406973619E11,GMIE-100
,Canada,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2020,12,12,4.7259345929308444E7,1.9160855204815712E9,6.8127384833734634E10,4.72593459293084E10,GMIE-100
,United States,2020,12,12,1.4812461856205678E9,5.0772289272757385E10,2.2141936513456953E12,1.4812461856205652E12,GMIE-100
,United States,2020,12,12,1.6428484714913423E9,2.532153091594974E10,1.9535169146337197E12,1.6428484714913428E12,GMIE-100
,Bolivia,2020,12,12,5.231982452922081E7,3.2867205253594813E9,2.631373513071291E11,5.2319824529220856E10,GMIE-100
,Chile,2020,12,12,9.437190085171816E8,2.3346017697963905E10,1.2672058479234917E12,9.437190085171798E11,GMIE-100
,Paraguay,2020,12,12,2.5332360298758645E7,4.785297318792114E9,4.0953627853504205E11,2.533236029875861E10,GMIE-100
,Argentina,2020,12,12,7.613795539519602E8,4.4102873717674095E10,3.0656779196989E12,7.613795539519606E11,GMIE-100
,Uruguay,2020,12,12,2809248.6989152483,3.379282040170203E9,2.5740497754368192E11,2.809248698915249E9,GMIE-100
,Invernada Area,2020,12,12,0.0,352938.75701186515,2.4942266747271337E7,0.0,GMIE-100
,Isla Brasilera,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2020,12,12,94687.89524931998,6820157.7500659665,9.468789524931997E7,9.468789524931997E7,GMIE-100
,Ecuador,2020,12,12,1.2058608073592138E8,3.5735932683859334E9,3.136411591667605E11,1.2058608073592184E11,GMIE-100
,Venezuela,2020,12,12,8.189086429473491E7,4.1451770640685663E9,4.089586623762121E11,8.189086429473509E10,GMIE-100
,Suriname,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2020,12,12,24450.360455589285,5.985716246903046E7,7.103880314221499E9,2.4450360455589253E7,GMIE-100
,Colombia,2020,12,12,1.466148031375798E8,1.0049000873848228E10,9.915624912021914E11,1.4661480313758005E11,GMIE-100
,Peru,2020,12,12,8.449719011639054E8,3.6890390545001884E10,1.3039957718715881E12,8.449719011639043E11,GMIE-100
,Brazil,2020,12,12,1.5083320579115577E9,8.967911819960648E10,8.494977708718851E12,1.508332057911559E12,GMIE-100
,El Salvador,2020,12,12,4.405551981149776E7,1.2104213064422188E9,1.3698547771026552E11,4.405551981149786E10,GMIE-100
,Guatemala,2020,12,12,1.499070039539634E8,8.584212899941866E9,8.453815706424518E11,1.4990700395396335E11,GMIE-100
,Panama,2020,12,12,5.784257876339377E7,3.0881811533433146E9,2.4309572695791858E11,5.7842578763393936E10,GMIE-100
,Costa Rica,2020,12,12,2.5866566801910445E7,1.7529759885539887E9,1.626723559870209E11,2.586656680191043E10,GMIE-100
,Nicaragua,2020,12,12,1.1982952123396178E8,4.663609716479382E9,4.708019966170103E11,1.1982952123396233E11,GMIE-100
,Honduras,2020,12,12,6.934700290547723E7,3.3419357590304728E9,3.529930698954633E11,6.934700290547725E10,GMIE-100
,Belize,2020,12,12,9882843.633755267,7.581941719323161E8,7.148431469812575E10,9.882843633755255E9,GMIE-100
