iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Sinafir & Tiran Is.,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2023,12,12,1.3563245289613507E9,5.077891214571031E10,2.831878735019174E12,1.3563245289613508E12,GMIE-100
,Cyprus,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2023,12,12,1571791.8008935824,5.487474899498959E7,2.339876176253505E9,1.5717918008935773E9,GMIE-100
,Israel,2023,12,12,1.2296001139363606E8,3.85773975586899E9,2.0955420593614697E11,1.229600113936365E11,GMIE-100
,Jordan,2023,12,12,5.732199631085033E7,2.13494714635074E9,8.464918259460909E10,5.7321996310850334E10,GMIE-100
,Saudi Arabia,2023,12,12,8.028031089625467E8,3.737190501295182E10,1.108169170644768E12,8.028031089625438E11,GMIE-100
,West Bank,2023,12,12,5.240457425849061E7,1.7559470187680597E9,8.525662746260263E10,5.2404574258490944E10,GMIE-100
,No Man's Land,2023,12,12,1607398.1285622262,4.095723750079208E7,2.6925995428821588E9,1.6073981285622268E9,GMIE-100
,West Bank,2023,12,12,429.5546398933668,25481.901127812427,792715.1935174783,429554.6398933669,GMIE-100
,Iraq,2023,12,12,1.5413362189347317E9,6.1460606579938095E10,2.4534710565549106E12,1.541336218934726E12,GMIE-100
,Syria,2023,12,12,3.2280999686329734E8,1.1762588831233824E10,5.427612831312428E11,3.2280999686329755E11,GMIE-100
,Lebanon,2023,12,12,2.2791350769138515E7,6.347809697224762E8,3.745583883991039E10,2.27913507691385E10,GMIE-100
,Syria,2023,12,12,2192451.11095932,6.808957186012954E7,3.638449659605304E9,2.192451110959323E9,GMIE-100
,Syria,2023,12,12,2.8182579638857294E7,8.319659602909483E8,4.761259392376138E10,2.8182579638857254E10,GMIE-100
,Israel,2023,12,12,267089.764295802,6241534.179203168,3.3059236455545497E8,2.670897642958021E8,GMIE-100
