iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Antarctica,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bouvet Island,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2022,12,12,1.3028452950255463E9,4.221804839506698E10,1.4878932248351245E12,1.3028452950255454E12,GMIE-100
,Kyrgyzstan,2022,12,12,3.115571248534528E8,1.2227437494727264E10,4.6726482364283777E11,3.115571248534534E11,GMIE-100
,Kazakhstan,2022,12,12,9.087865569383811E8,4.9078718796569275E10,1.2517544311389688E12,9.087865569383805E11,GMIE-100
,Tajikistan,2022,12,12,4.768291679681357E8,1.5594111259810457E10,7.147261496262097E11,4.768291679681362E11,GMIE-100
,Uzbekistan,2022,12,12,2.978028571997002E9,7.305280462338747E10,3.7283691828331357E12,2.9780285719970044E12,GMIE-100
,French S & Antarctic Lands,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2022,12,12,4.465545854794689E9,1.2412726615292839E11,1.0399454183556809E13,4.465545854794685E12,GMIE-100
,Clipperton Island,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2022,12,12,6.406615404316287E8,9.89472430429071E10,6.256428009330654E12,6.406615404316287E11,GMIE-100
,"Bahamas, The",2022,12,12,5431533.219748129,6.103024403267131E8,4.820282682505746E10,5.431533219748132E9,GMIE-100
,Turks & Caicos Is,2022,12,12,763726.0061764906,3.899745690114717E7,3.0531763082102776E9,7.637260061764904E8,GMIE-100
,Bermuda,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,176094.45324586442,4.669145325968187E9,1.856811582318768E11,1.760944532458651E8,GMIE-100
,St Pierre & Miquelon,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2022,12,12,5.0489186267073643E8,8.574223003093384E10,3.9937010756105146E12,5.048918626707375E11,GMIE-100
,Canada,2022,12,12,3.494568775100051E8,1.624733746910169E10,4.5924638450370435E11,3.4945687751000525E11,GMIE-100
,Canada,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2022,12,12,5.973466079046344E7,1.9160855204815712E9,7.256534234794057E10,5.973466079046346E10,GMIE-100
,United States,2022,12,12,1.5571843738974118E9,5.07722892727574E10,2.3298875300496143E12,1.557184373897412E12,GMIE-100
,United States,2022,12,12,1.537563360049638E9,2.532153091594975E10,1.851418114282142E12,1.5375633600496377E12,GMIE-100
,Bolivia,2022,12,12,8.611578686499982E7,3.286720525359481E9,2.6490958814146368E11,8.611578686499982E10,GMIE-100
,Chile,2022,12,12,8.844755026166229E8,2.3346017697963905E10,1.252842362536044E12,8.84475502616621E11,GMIE-100
,Paraguay,2022,12,12,3.1645377036060423E7,4.785297318792113E9,3.9443451503237805E11,3.16453770360604E10,GMIE-100
,Argentina,2022,12,12,7.262460711667235E8,4.41028737176741E10,2.9064376273468057E12,7.262460711667228E11,GMIE-100
,Uruguay,2022,12,12,5222045.315157801,3.3792820401702023E9,2.4499386119844418E11,5.222045315157803E9,GMIE-100
,Invernada Area,2022,12,12,0.0,352938.75701186515,1.8920249180761896E7,0.0,GMIE-100
,Isla Brasilera,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2022,12,12,79033.23852626974,6820157.750065966,7.903323852626972E7,7.903323852626972E7,GMIE-100
,Ecuador,2022,12,12,1.1494472763626938E8,3.5735932683859334E9,2.988069420965746E11,1.1494472763626944E11,GMIE-100
,Venezuela,2022,12,12,6.6611522010802716E7,4.1451770640685654E9,4.692236615059394E11,6.661152201080278E10,GMIE-100
,Suriname,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2022,12,12,0.0,5.985716246903046E7,6.634641182309096E9,0.0,GMIE-100
,Colombia,2022,12,12,1.2933701963206173E8,1.0049000873848228E10,1.074720916012535E12,1.2933701963206166E11,GMIE-100
,Peru,2022,12,12,7.877537443922735E8,3.689039054500188E10,1.1989526900324397E12,7.877537443922744E11,GMIE-100
,Brazil,2022,12,12,1.2966009678048577E9,8.967911819960648E10,8.41778556088362E12,1.296600967804858E12,GMIE-100
,El Salvador,2022,12,12,4.05445868289223E7,1.2104213064422185E9,1.4350009629861215E11,4.054458682892232E10,GMIE-100
,Guatemala,2022,12,12,1.1213695384101646E8,8.584212899941866E9,8.501739382191913E11,1.1213695384101608E11,GMIE-100
,Panama,2022,12,12,5.4728448556118935E7,3.0881811533433146E9,2.5118526089030823E11,5.472844855611903E10,GMIE-100
,Costa Rica,2022,12,12,2.3177477372372214E7,1.7529759885539887E9,1.6375631553620795E11,2.3177477372372208E10,GMIE-100
,Nicaragua,2022,12,12,1.007840307231376E8,4.6636097164793825E9,4.8562476225587164E11,1.0078403072313794E11,GMIE-100
,Honduras,2022,12,12,4.406803733490421E7,3.3419357590304728E9,3.6503655575142456E11,4.4068037334904205E10,GMIE-100
,Belize,2022,12,12,19174.75488387138,7.581941719323162E8,7.020349477976466E10,1.9174754883871388E7,GMIE-100
