iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Bouvet Island,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2024,12,12,1.316105401945646E9,4.221804839506698E10,1.669921168944055E12,1.316105401945642E12,GMIE-100
,Kyrgyzstan,2024,12,12,1.9283034438033673E8,1.2227437494727264E10,4.5555097775951807E11,1.9283034438033698E11,GMIE-100
,Kazakhstan,2024,12,12,1.1359210796030564E9,4.9078718796569275E10,1.634095735569631E12,1.135921079603055E12,GMIE-100
,Tajikistan,2024,12,12,4.7124717239245284E8,1.559411125981046E10,7.013065397930414E11,4.712471723924529E11,GMIE-100
,Uzbekistan,2024,12,12,2.9982161456822906E9,7.305280462338745E10,3.8903393425241006E12,2.9982161456822964E12,GMIE-100
,French S & Antarctic Lands,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2024,12,12,4.936621144413155E9,1.2412726615292834E11,1.044538110740189E13,4.936621144413153E12,GMIE-100
,Clipperton Island,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2024,12,12,7.031528174500737E8,9.89472430429071E10,6.643332248256698E12,7.031528174500731E11,GMIE-100
,"Bahamas, The",2024,12,12,5247868.343276705,6.10302440326713E8,4.811036183634698E10,5.247868343276705E9,GMIE-100
,Turks & Caicos Is,2024,12,12,713173.7358505762,3.899745690114717E7,3.154034934659763E9,7.13173735850576E8,GMIE-100
,Bermuda,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,439117.8480282367,4.669145325968188E9,1.9813594784527228E11,4.391178480282367E8,GMIE-100
,St Pierre & Miquelon,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2024,12,12,5.819970413143419E8,8.574223003093382E10,4.0238274866147456E12,5.819970413143433E11,GMIE-100
,Canada,2024,12,12,4.058313122538803E8,1.6247337469101696E10,4.93659604063862E11,4.0583131225388043E11,GMIE-100
,Canada,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2024,12,12,4.921086789408123E7,1.9160855204815712E9,6.8717104870208244E10,4.921086789408115E10,GMIE-100
,United States,2024,12,12,1.8015642926146722E9,5.077228927275739E10,2.4144997942486978E12,1.801564292614674E12,GMIE-100
,United States,2024,12,12,1.5487062771890035E9,2.5321530915949753E10,1.9483871271253977E12,1.5487062771890037E12,GMIE-100
,Bolivia,2024,12,12,5.874209721555952E7,3.2867205253594813E9,2.6717914834107623E11,5.874209721555955E10,GMIE-100
,Chile,2024,12,12,9.833345112780977E8,2.334601769796391E10,1.3641672727508599E12,9.833345112781002E11,GMIE-100
,Paraguay,2024,12,12,2.5349146337645885E7,4.785297318792113E9,3.676523801951744E11,2.5349146337645916E10,GMIE-100
,Argentina,2024,12,12,8.031752953204997E8,4.41028737176741E10,3.105186839320752E12,8.031752953204998E11,GMIE-100
,Uruguay,2024,12,12,7365407.86052686,3.379282040170203E9,2.5591808978735736E11,7.365407860526873E9,GMIE-100
,Invernada Area,2024,12,12,445.7566418859601,352938.75701186515,2.5198875703647476E7,445756.64188596007,GMIE-100
,Isla Brasilera,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2024,12,12,108211.04480496266,6820157.750065966,1.0821104480496264E8,1.0821104480496264E8,GMIE-100
,Ecuador,2024,12,12,1.0627984305466977E8,3.5735932683859334E9,3.091508543361536E11,1.0627984305466953E11,GMIE-100
,Venezuela,2024,12,12,6.212784190832174E7,4.145177064068566E9,4.6376679328873145E11,6.2127841908321785E10,GMIE-100
,Suriname,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2024,12,12,135211.97225024164,5.985716246903046E7,6.973107958902325E9,1.3521197225024188E8,GMIE-100
,Colombia,2024,12,12,1.1582804324612705E8,1.0049000873848228E10,1.0756661721363251E12,1.1582804324612704E11,GMIE-100
,Peru,2024,12,12,9.134656990556933E8,3.6890390545001884E10,1.4693347754583171E12,9.13465699055694E11,GMIE-100
,Brazil,2024,12,12,1.894941032194944E9,8.967911819962248E10,8.367401939681256E12,1.8949410321949429E12,GMIE-100
,El Salvador,2024,12,12,4.3661105911724836E7,1.2104213064422185E9,1.38181181867344E11,4.366110591172486E10,GMIE-100
,Guatemala,2024,12,12,1.8782886880023324E8,8.584212899941866E9,8.27840319716819E11,1.87828868800234E11,GMIE-100
,Panama,2024,12,12,3.5214265210947596E7,3.0881811533433146E9,2.341239845464091E11,3.5214265210947556E10,GMIE-100
,Costa Rica,2024,12,12,1.579461783784445E7,1.7529759885539887E9,1.5653978968974008E11,1.5794617837844448E10,GMIE-100
,Nicaragua,2024,12,12,1.0944909445298836E8,4.6636097164793825E9,4.7464295825439905E11,1.0944909445298795E11,GMIE-100
,Honduras,2024,12,12,7.441979832255791E7,3.3419357590304728E9,3.607026700277158E11,7.441979832255798E10,GMIE-100
,Belize,2024,12,12,8130327.055403395,7.581941719323161E8,6.4028234304234406E10,8.130327055403381E9,GMIE-100
