iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Bouvet Island,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2021,12,12,1.3032680386955292E9,4.221804839506696E10,1.366992569847447E12,1.3032680386955261E12,GMIE-100
,Kyrgyzstan,2021,12,12,2.8716459996225613E8,1.2227437494727262E10,3.944744766980605E11,2.8716459996225574E11,GMIE-100
,Kazakhstan,2021,12,12,9.056756586354907E8,4.9078718796569244E10,1.1090772179177893E12,9.056756586354916E11,GMIE-100
,Tajikistan,2021,12,12,5.033913670863634E8,1.5594111259810457E10,6.946471003329679E11,5.033913670863626E11,GMIE-100
,Uzbekistan,2021,12,12,3.2423632353089104E9,7.305280462338748E10,3.517582891909799E12,3.2423632353089014E12,GMIE-100
,French S & Antarctic Lands,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2021,12,12,4.20753190549029E9,1.2412726615292836E11,1.0310188666704322E13,4.2075319054902905E12,GMIE-100
,Clipperton Island,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2021,12,12,3.961362079387989E8,9.894724304290706E10,6.754092824097951E12,3.961362079387991E11,GMIE-100
,"Bahamas, The",2021,12,12,9925929.269817252,6.103024403267128E8,4.681251833490967E10,9.92592926981726E9,GMIE-100
,Turks & Caicos Is,2021,12,12,1187699.3125788614,3.899745690114717E7,2.873396057385646E9,1.18769931257886E9,GMIE-100
,Bermuda,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,227652.56291160092,4.669145325968188E9,1.8970953659913306E11,2.276525629116009E8,GMIE-100
,St Pierre & Miquelon,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2021,12,12,1.766512653850913E8,8.574223003093388E10,4.01206430393792E12,1.766512653850914E11,GMIE-100
,Canada,2021,12,12,3.103980369301071E8,1.6247337469101685E10,3.863486759589342E11,3.1039803693010724E11,GMIE-100
,Canada,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2021,12,12,5.7264917533062845E7,1.916085520481571E9,7.357928281169601E10,5.726491753306286E10,GMIE-100
,United States,2021,12,12,1.6405866154227145E9,5.07722892727574E10,2.0736282608782422E12,1.6405866154227158E12,GMIE-100
,United States,2021,12,12,1.4592249806492212E9,2.5321530915949738E10,1.8265756085750317E12,1.4592249806492253E12,GMIE-100
,Bolivia,2021,12,12,6.839644246975154E7,3.2867205253594813E9,2.5473971760033487E11,6.839644246975145E10,GMIE-100
,Chile,2021,12,12,8.46862866539125E8,2.334601769796391E10,1.2562990107461152E12,8.468628665391263E11,GMIE-100
,Paraguay,2021,12,12,7.047566752557747E7,4.785297318792114E9,4.273162057032169E11,7.047566752557747E10,GMIE-100
,Argentina,2021,12,12,7.627754790315669E8,4.41028737176741E10,3.0630225466775723E12,7.627754790315675E11,GMIE-100
,Uruguay,2021,12,12,8396825.742610794,3.3792820401702027E9,2.4591478538742957E11,8.396825742610806E9,GMIE-100
,Invernada Area,2021,12,12,2849.8262547468034,352938.75701186515,2.7167593341036838E7,2849826.254746803,GMIE-100
,Isla Brasilera,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2021,12,12,88924.07304623935,6820157.7500659665,8.892407304623938E7,8.892407304623938E7,GMIE-100
,Ecuador,2021,12,12,1.2695363482127407E8,3.573593268385934E9,3.1185051268284033E11,1.2695363482127399E11,GMIE-100
,Venezuela,2021,12,12,5.10146009951713E7,4.1451770640685654E9,4.7099226595439734E11,5.1014600995171234E10,GMIE-100
,Suriname,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2021,12,12,0.0,5.985716246903046E7,6.815913525767969E9,0.0,GMIE-100
,Colombia,2021,12,12,1.4585659147347495E8,1.004900087384823E10,1.0637678511938994E12,1.45856591473475E11,GMIE-100
,Peru,2021,12,12,8.304206240135635E8,3.689039054500189E10,1.3290641418336914E12,8.304206240135632E11,GMIE-100
,Brazil,2021,12,12,1.7212960757798088E9,8.967911819960645E10,8.3434055757831045E12,1.7212960757798103E12,GMIE-100
,El Salvador,2021,12,12,5.967470778629285E7,1.2104213064422183E9,1.5233388958041333E11,5.967470778629299E10,GMIE-100
,Guatemala,2021,12,12,1.4770259787467864E8,8.584212899941864E9,8.85173665417861E11,1.4770259787467896E11,GMIE-100
,Panama,2021,12,12,2.9926977389142163E7,3.0881811533433146E9,2.5579245445335205E11,2.9926977389142185E10,GMIE-100
,Costa Rica,2021,12,12,1.5898068399725597E7,1.752975988553989E9,1.6960964234736606E11,1.589806839972557E10,GMIE-100
,Nicaragua,2021,12,12,1.358684287920091E8,4.663609716479383E9,5.0977432800161E11,1.3586842879200928E11,GMIE-100
,Honduras,2021,12,12,5.890382529362041E7,3.3419357590304728E9,3.6967921064176184E11,5.890382529362016E10,GMIE-100
,Belize,2021,12,12,855863.5176355527,7.581941719323162E8,7.109283875084355E10,8.558635176355522E8,GMIE-100
