iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Bouvet Island,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2025,12,12,1.5772515350668898E9,4.221804839506696E10,1.739192890555123E12,1.577251535066889E12,GMIE-100
,Kyrgyzstan,2025,12,12,2.3872928368815494E8,1.2227437494727264E10,4.519101802171929E11,2.3872928368815472E11,GMIE-100
,Kazakhstan,2025,12,12,1.133174702690633E9,4.907871879656927E10,1.3941626872801523E12,1.1331747026906343E12,GMIE-100
,Tajikistan,2025,12,12,5.937358816685337E8,1.5594111259810457E10,7.441642661276349E11,5.937358816685344E11,GMIE-100
,Uzbekistan,2025,12,12,3.6001076965285254E9,7.305280462338747E10,4.0825175491101323E12,3.600107696528527E12,GMIE-100
,French S & Antarctic Lands,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2025,12,12,4.433187788944743E9,1.2412726615292842E11,1.083280959043115E13,4.433187788944746E12,GMIE-100
,Clipperton Island,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2025,12,12,5.431494510443159E8,9.89472430429071E10,6.968660924612992E12,5.4314945104431525E11,GMIE-100
,"Bahamas, The",2025,12,12,8721334.502654694,6.103024403267131E8,4.774508536499408E10,8.721334502654705E9,GMIE-100
,Turks & Caicos Is,2025,12,12,742803.9520899478,3.899745690114717E7,3.009010055120733E9,7.428039520899483E8,GMIE-100
,Bermuda,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,3263415.156833996,4.669145325968189E9,1.9944607573970407E11,3.2634151568339944E9,GMIE-100
,St Pierre & Miquelon,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2025,12,12,9.094545256438066E7,8.57422300309338E10,3.7980989905567188E12,9.094545256438042E10,GMIE-100
,Canada,2025,12,12,3.635447017838868E8,1.6247337469101685E10,4.719297297229883E11,3.6354470178388696E11,GMIE-100
,Canada,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2025,12,12,5.398204268160308E7,1.9160855204815712E9,7.250656518887602E10,5.3982042681603065E10,GMIE-100
,United States,2025,12,12,1.878080117373278E9,5.0772289272757385E10,2.4160525087404097E12,1.878080117373277E12,GMIE-100
,United States,2025,12,12,1.5440907098532321E9,2.532153091594974E10,1.9243643097957827E12,1.5440907098532341E12,GMIE-100
,Bolivia,2025,12,12,4.182665834267055E7,3.286720525359481E9,2.6407589702533264E11,4.182665834267049E10,GMIE-100
,Chile,2025,12,12,1.0130023018272953E9,2.3346017697963913E10,1.461903079441211E12,1.0130023018272955E12,GMIE-100
,Paraguay,2025,12,12,2.7880085825991437E7,4.785297318792113E9,4.377125082007384E11,2.7880085825991425E10,GMIE-100
,Argentina,2025,12,12,7.22991840021706E8,4.41028737176741E10,3.2933926025198423E12,7.229918400217058E11,GMIE-100
,Uruguay,2025,12,12,5800866.014677041,3.3792820401702027E9,2.8059476091919183E11,5.800866014677042E9,GMIE-100
,Invernada Area,2025,12,12,0.0,352938.75701186515,2.6869992625141244E7,0.0,GMIE-100
,Isla Brasilera,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2025,12,12,114597.24568428949,6820157.7500659665,1.145972456842895E8,1.145972456842895E8,GMIE-100
,Ecuador,2025,12,12,1.2881934871452978E8,3.5735932683859334E9,3.1767390688164966E11,1.2881934871452994E11,GMIE-100
,Venezuela,2025,12,12,6.310007151055768E7,4.1451770640685663E9,4.8023432438940326E11,6.310007151055762E10,GMIE-100
,Suriname,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2025,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2025,12,12,0.0,5.985716246903046E7,6.924537422572102E9,0.0,GMIE-100
,Colombia,2025,12,12,7.180626862339585E7,1.0049000873848228E10,1.1055076996441174E12,7.180626862339569E10,GMIE-100
,Peru,2025,12,12,1.0026688757218608E9,3.689039054500189E10,1.5564274193746228E12,1.0026688757218605E12,GMIE-100
,Brazil,2025,12,12,1.5657617794008842E9,8.967911819960641E10,8.717109683883869E12,1.5657617794008855E12,GMIE-100
,El Salvador,2025,12,12,5.539904638807589E7,1.2104213064422185E9,1.5886582176326596E11,5.539904638807598E10,GMIE-100
,Guatemala,2025,12,12,1.4526828310102654E8,8.584212899941866E9,8.759064354651257E11,1.4526828310102655E11,GMIE-100
,Panama,2025,12,12,2.2695629206612132E7,3.088181153343314E9,2.7413347406291412E11,2.269562920661216E10,GMIE-100
,Costa Rica,2025,12,12,1.0603906891980385E7,1.7529759885539887E9,1.7696258220076303E11,1.0603906891980381E10,GMIE-100
,Nicaragua,2025,12,12,1.3845399586851677E8,4.663609716479382E9,4.982764058507542E11,1.3845399586851636E11,GMIE-100
,Honduras,2025,12,12,5.959430148619126E7,3.3419357590304723E9,3.818456953179303E11,5.959430148619122E10,GMIE-100
,Belize,2025,12,12,9621823.47666538,7.581941719323161E8,6.995158909606023E10,9.621823476665373E9,GMIE-100
