iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Bouvet Island,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2019,12,12,1.6069277990133574E9,4.221804839506697E10,1.9934005310330173E12,1.606927799013355E12,GMIE-100
,Kyrgyzstan,2019,12,12,2.6472668424480486E8,1.2227437494727264E10,4.4004276535008276E11,2.6472668424480505E11,GMIE-100
,Kazakhstan,2019,12,12,1.2090222269075954E9,4.90787187965693E10,1.5805646394462012E12,1.2090222269075955E12,GMIE-100
,Tajikistan,2019,12,12,5.0192586342910427E8,1.5594111259810455E10,7.713735714055222E11,5.0192586342910443E11,GMIE-100
,Uzbekistan,2019,12,12,3.270475651781035E9,7.305280462338747E10,3.9795173437225137E12,3.2704756517810366E12,GMIE-100
,French S & Antarctic Lands,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2019,12,12,4.299633463526331E9,1.2412726615292838E11,1.0319266477068268E13,4.2996334635263354E12,GMIE-100
,Clipperton Island,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2019,12,12,4.458302977723322E8,9.894724304290701E10,6.584599027361802E12,4.458302977723326E11,GMIE-100
,"Bahamas, The",2019,12,12,4238275.532645977,6.10302440326713E8,5.0202855806769775E10,4.238275532645979E9,GMIE-100
,Turks & Caicos Is,2019,12,12,881903.9183881467,3.899745690114717E7,2.912308272023874E9,8.819039183881456E8,GMIE-100
,Bermuda,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,16079.73349508678,4.669145325968186E9,1.7676221350568198E11,1.6079733495086778E7,GMIE-100
,St Pierre & Miquelon,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2019,12,12,4.924298030013157E7,8.574223003093379E10,3.864133528216404E12,4.924298030013153E10,GMIE-100
,Canada,2019,12,12,2.8879108355326664E8,1.6247337469101685E10,3.837184882538164E11,2.8879108355326636E11,GMIE-100
,Canada,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2019,12,12,4.729739936988072E7,1.9160855204815707E9,6.932415041587486E10,4.729739936988079E10,GMIE-100
,United States,2019,12,12,1.5962128218253593E9,5.0772289272757385E10,2.3213441783716113E12,1.5962128218253577E12,GMIE-100
,United States,2019,12,12,1.5736102479709773E9,2.532153091594974E10,1.9884239742802112E12,1.5736102479709783E12,GMIE-100
,Bolivia,2019,12,12,5.8419527732931785E7,3.2867205253594813E9,2.7040613895349167E11,5.8419527732931755E10,GMIE-100
,Chile,2019,12,12,9.248413624748904E8,2.3346017697963898E10,1.2794383149269585E12,9.248413624748888E11,GMIE-100
,Paraguay,2019,12,12,5.043520816220081E7,4.785297318792113E9,4.0541050676579114E11,5.043520816220078E10,GMIE-100
,Argentina,2019,12,12,7.767041341419632E8,4.410287371767409E10,3.092989053165936E12,7.767041341419636E11,GMIE-100
,Uruguay,2019,12,12,27919.25350522001,3.379282040170202E9,2.5110499646426788E11,2.791925350522E7,GMIE-100
,Invernada Area,2019,12,12,23.718875959727058,352938.75701186515,2.621647994460777E7,23718.87595972706,GMIE-100
,Isla Brasilera,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2019,12,12,93064.21246675673,6820157.750065966,9.306421246675673E7,9.306421246675673E7,GMIE-100
,Ecuador,2019,12,12,1.1336603516747285E8,3.573593268385934E9,3.32596579474435E11,1.1336603516747314E11,GMIE-100
,Venezuela,2019,12,12,6.62587788777679E7,4.145177064068566E9,4.2615491850955707E11,6.6258778877767944E10,GMIE-100
,Suriname,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2019,12,12,146684.79615270626,5.985716246903046E7,7.362667679947783E9,1.4668479615270633E8,GMIE-100
,Colombia,2019,12,12,1.5572507092795423E8,1.0049000873848232E10,1.0199071637566715E12,1.557250709279542E11,GMIE-100
,Peru,2019,12,12,8.992274362054896E8,3.6890390545001884E10,1.4427069060580981E12,8.992274362054873E11,GMIE-100
,Brazil,2019,12,12,1.4405222468230252E9,8.96791181996064E10,8.7232442001656E12,1.4405222468230237E12,GMIE-100
,El Salvador,2019,12,12,4.976443979538219E7,1.2104213064422188E9,1.5015433548212177E11,4.976443979538237E10,GMIE-100
,Guatemala,2019,12,12,1.8231173778365377E8,8.584212899941866E9,8.901647713453833E11,1.823117377836538E11,GMIE-100
,Panama,2019,12,12,4.9029519785959415E7,3.0881811533433146E9,2.3696602392046262E11,4.9029519785959404E10,GMIE-100
,Costa Rica,2019,12,12,2.3584855354619432E7,1.7529759885539887E9,1.6694913086875052E11,2.358485535461947E10,GMIE-100
,Nicaragua,2019,12,12,1.33567787157973E8,4.6636097164793825E9,4.8101792432159814E11,1.3356778715797337E11,GMIE-100
,Honduras,2019,12,12,6.181429179420623E7,3.3419357590304728E9,3.6600360601739404E11,6.181429179420613E10,GMIE-100
,Belize,2019,12,12,2487984.626263062,7.581941719323162E8,6.715454481050302E10,2.4879846262630687E9,GMIE-100
